,Step,H_nhc,H_nhc1,H_nhc2
138900,4617000,-6306.197270000001,-52025.5703,52275.3594
139200,4626000,-6307.2451200000005,-51516.3633,51908.6289
139500,4635000,-6306.413570000001,-51776.0977,52142.1914
139800,4644000,-6306.50635,-51894.1133,52170.0391
140100,4653000,-6305.844239999999,-51976.0664,52302.8555
140400,4662000,-6306.67285,-51694.9141,52066.3281
140700,4671000,-6306.63672,-51783.5508,52124.8125
141000,4680000,-6306.229,-51774.457,52189.1289
141300,4689000,-6305.9536100000005,-51991.6523,52385.332
141600,4698000,-6305.83496,-51827.1367,52247.0586
141900,4707000,-6305.67676,-51956.457,52280.9336
142200,4716000,-6305.4736299999995,-51863.6094,52296.7773
142500,4725000,-6306.48877,-51875.1289,52188.6562
142800,4734000,-6306.38916,-51849.3164,52169.6562
143100,4743000,-6305.95752,-51977.418,52312.3164
143400,4752000,-6305.58594,-52041.25,52389.6836
143700,4761000,-6305.15332,-52216.8633,52553.1875
144000,4770000,-6305.22412,-52204.3555,52552.0938
144300,4779000,-6305.21436,-52364.8047,52590.332
144600,4788000,-6305.55859,-52024.1445,52409.2344
144900,4797000,-6306.20605,-51830.9727,52175.2109
145200,4806000,-6305.90479,-52050.9375,52313.2695
145500,4815000,-6306.55664,-51955.9219,52214.2188
145800,4824000,-6306.58936,-51744.2656,52211.5352
146100,4833000,-6307.583979999999,-51667.3281,51917.8633
146400,4842000,-6306.60938,-51764.2812,52135.793
146700,4851000,-6306.73047,-51565.3867,52012.207
147000,4860000,-6307.8501,-51330.6094,51758.0117
147300,4869000,-6307.67529,-51541.9414,51751.3398
147600,4878000,-6308.93115,-51186.4375,51489.4727
147900,4887000,-6308.54443,-51177.0312,51459.1328
148200,4896000,-6307.05615,-51503.8711,51851.6523
148500,4905000,-6308.27979,-51122.6719,51534.3516
148800,4914000,-6309.2915,-51006.6836,51279.6055
149100,4923000,-6308.78369,-50965.3438,51315.2695
149400,4932000,-6308.94531,-50976.8125,51405.9492
149700,4941000,-6308.0752,-51360.3711,51712.1875
150000,4950000,-6307.12598,-51521.0625,51852.9258
150300,4959000,-6307.81445,-51351.75,51671.0117
150600,4968000,-6307.90088,-51382.2578,51716.8203
150900,4977000,-6307.6923799999995,-51374.1016,51746.1445
151200,4986000,-6306.50195,-51614.9414,52002.7266
151500,4995000,-6307.29248,-51471.9844,51834.5625
151800,5004000,-6307.687989999999,-51475.6719,51886.5586
152100,5013000,-6306.94189,-51591.5977,51953.4688
152400,5022000,-6307.1826200000005,-51629.5273,51961.668
152700,5031000,-6306.7959,-51692.6367,52038.75
153000,5040000,-6306.02686,-51907.5352,52252.6445
153300,5049000,-6306.47461,-51761.9414,52233.9414
153600,5058000,-6305.78271,-51943.7031,52341.9219
153900,5067000,-6305.84814,-52057.3633,52316.5273
154200,5076000,-6305.70996,-52101.2773,52392.6211
154500,5085000,-6305.6923799999995,-52062.0,52435.4961
154800,5094000,-6305.569820000001,-51886.5117,52360.1875
155100,5103000,-6306.49561,-51842.2109,52180.4766
155400,5112000,-6306.2832,-51917.7188,52158.793
155700,5121000,-6306.41455,-52025.5273,52248.1875
156000,5130000,-6306.24902,-51988.4805,52275.3477
156300,5139000,-6307.42871,-51584.0,51904.5625
156600,5148000,-6307.02783,-51670.5469,51931.2422
156900,5157000,-6306.16748,-51912.4961,52268.1094
157200,5166000,-6306.9248,-51758.0273,52036.1602
157500,5175000,-6306.99707,-51650.7539,51996.0508
157800,5184000,-6308.11914,-51395.8125,51621.1211
158100,5193000,-6308.68066,-51239.9141,51541.6875
158400,5202000,-6308.351070000001,-51195.0742,51528.3047
158700,5211000,-6307.30371,-51575.8594,51872.0391
159000,5220000,-6306.6001,-51740.5273,52042.293
159300,5229000,-6306.83496,-51687.5234,51943.1133
159600,5238000,-6306.66797,-51801.2188,52083.0039
159900,5247000,-6305.98193,-52066.6641,52344.8867
160200,5256000,-6306.4536100000005,-51874.7695,52186.6602
160500,5265000,-6307.27881,-51661.4844,52018.8164
160800,5274000,-6306.9375,-51607.3203,51984.7891
161100,5283000,-6306.7417,-51683.25,52042.0039
161400,5292000,-6306.79248,-51849.1523,52077.957
161700,5301000,-6306.44287,-51794.3945,52186.8984
162000,5310000,-6307.0,-51597.5742,51948.8281
162300,5319000,-6307.51953,-51437.9766,51808.1055
162600,5328000,-6307.23975,-51588.0664,51929.5859
162900,5337000,-6306.68848,-51827.8789,52117.1094
163200,5346000,-6306.32666,-51661.9258,52027.1914
163500,5355000,-6307.26855,-51809.5273,52048.4805
163800,5364000,-6306.71484,-51745.1016,52040.543
164100,5373000,-6306.87646,-51737.1836,52004.3359
164400,5382000,-6307.42285,-51595.3945,51952.1445
164700,5391000,-6307.24463,-51533.5273,51869.75
165000,5400000,-6308.09033,-51374.9844,51638.1562
165300,5409000,-6309.0918,-51144.793,51408.8516
165600,5418000,-6308.3877,-51237.4844,51562.5352
165900,5427000,-6307.54443,-51376.0625,51748.0703
166200,5436000,-6307.687989999999,-51532.0859,51811.8906
166500,5445000,-6308.163570000001,-51322.6641,51653.4414
166800,5454000,-6307.56543,-51480.9531,51766.9023
167100,5463000,-6307.76123,-51508.0469,51788.2344
167400,5472000,-6307.27783,-51451.4297,51837.4102
167700,5481000,-6307.009770000001,-51661.5117,51934.6914
168000,5490000,-6307.03711,-51452.1094,51793.9531
168300,5499000,-6307.73242,-51281.1133,51649.6992
168600,5508000,-6307.33203,-51563.957,51884.7734
168900,5517000,-6306.93604,-51613.9375,51969.0469
169200,5526000,-6306.05566,-51938.9766,52231.7812
169500,5535000,-6307.071779999999,-51479.7188,51861.457
169800,5544000,-6307.281739999999,-51466.4258,51930.0703
170100,5553000,-6305.22949,-52037.6953,52466.3711
170400,5562000,-6306.28809,-51759.5,52149.0078
170700,5571000,-6306.47119,-51904.6797,52217.043
171000,5580000,-6304.9526399999995,-52245.1836,52614.4844
171300,5589000,-6305.53955,-52175.5469,52486.9805
171600,5598000,-6304.47705,-52312.8711,52705.7539
171900,5607000,-6305.23682,-52239.6094,52538.7305
172200,5616000,-6305.915529999999,-51936.5117,52308.0469
172500,5625000,-6306.26953,-51944.8086,52246.0117
172800,5634000,-6306.03467,-52068.1992,52291.6914
173100,5643000,-6306.21631,-51985.0586,52273.1602
173400,5652000,-6306.4585,-51746.8359,52099.5195
173700,5661000,-6306.47412,-51685.918,52094.4648
174000,5670000,-6306.09082,-51977.5312,52280.5156
174300,5679000,-6306.625489999999,-51591.8164,51987.7109
174600,5688000,-6307.271479999999,-51558.2461,51883.9062
174900,5697000,-6307.678220000001,-51293.707,51725.5664
175200,5706000,-6307.180179999999,-51660.6289,51971.1094
175500,5715000,-6306.959470000001,-51512.7461,51898.3555
175800,5724000,-6307.10645,-51595.6875,51954.5547
176100,5733000,-6307.24902,-51687.2812,52010.4336
176400,5742000,-6307.303220000001,-51677.3477,51903.0078
176700,5751000,-6307.156739999999,-51580.0352,51873.5195
177000,5760000,-6307.4213899999995,-51570.6602,51878.1523
177300,5769000,-6307.81055,-51396.3828,51687.7773
177600,5778000,-6307.60938,-51305.8125,51724.8516
177900,5787000,-6309.00439,-51119.8164,51426.582
178200,5796000,-6308.33496,-51317.5273,51594.9375
178500,5805000,-6308.53809,-51267.6523,51518.0977
178800,5814000,-6307.52734,-51567.2852,51878.793
179100,5823000,-6307.9834,-51498.3203,51826.3633
179400,5832000,-6306.6499,-51685.4023,52044.875
179700,5841000,-6307.36719,-51468.1367,51837.6172
180000,5850000,-6306.85547,-51645.832,51987.0938
180300,5859000,-6305.83154,-51897.6328,52343.0156
180600,5868000,-6307.3901399999995,-51604.2188,51936.6016
180900,5877000,-6307.0048799999995,-51596.2852,51926.8867
181200,5886000,-6307.01758,-51542.2656,51888.3672
181500,5895000,-6307.10645,-51792.418,51975.9844
181800,5904000,-6306.9585,-51572.3047,51887.1211
182100,5913000,-6306.69531,-51810.3828,52078.8164
182400,5922000,-6306.06787,-51893.1953,52178.6914
182700,5931000,-6306.43066,-51627.7344,51989.8906
183000,5940000,-6307.01807,-51761.5547,52038.6875
183300,5949000,-6307.36963,-51467.6836,51752.0664
183600,5958000,-6306.31348,-51764.5156,52116.2773
183900,5967000,-6306.87695,-51565.0312,51943.9297
184200,5976000,-6305.88672,-51857.1055,52231.8164
184500,5985000,-6306.187989999999,-51868.8867,52222.5195
184800,5994000,-6306.5361299999995,-51739.043,52091.1367
185100,6003000,-6306.5473600000005,-51770.8438,52054.1094
185400,6012000,-6307.6582,-51403.5195,51755.5977
185700,6021000,-6308.35791,-51328.8086,51626.8906
186000,6030000,-6307.76318,-51267.5977,51661.8633
186300,6039000,-6308.36621,-51003.5156,51393.9688
186600,6048000,-6308.28516,-51329.3398,51524.1797
186900,6057000,-6307.90479,-51317.6797,51618.793
187200,6066000,-6308.92676,-51164.6523,51398.0977
187500,6075000,-6309.63086,-50981.8633,51154.9648
187800,6084000,-6308.39502,-51155.0898,51452.0078
188100,6093000,-6309.20117,-50947.9297,51360.3594
188400,6102000,-6309.24219,-50806.8711,51096.4141
188700,6111000,-6309.396970000001,-50957.1914,51313.4883
189000,6120000,-6307.604,-51213.5977,51519.2305
189300,6129000,-6308.99121,-51046.8633,51353.0273
189600,6138000,-6309.2348600000005,-50913.7188,51244.5391
189900,6147000,-6308.59082,-51131.1992,51409.3203
190200,6156000,-6308.75635,-51068.5586,51429.7812
190500,6165000,-6307.4951200000005,-51396.2422,51779.6797
190800,6174000,-6307.469239999999,-51415.4805,51766.0586
191100,6183000,-6307.95312,-51282.1602,51663.207
191400,6192000,-6307.93506,-51242.7773,51544.9414
191700,6201000,-6307.711429999999,-51375.1953,51610.0898
192000,6210000,-6308.437010000001,-51403.5039,51625.3906
192300,6219000,-6308.17627,-51237.6602,51497.3438
192600,6228000,-6308.062989999999,-51176.2422,51507.9375
192900,6237000,-6308.76221,-51179.1602,51383.0234
193200,6246000,-6309.23682,-50879.125,51181.3711
193500,6255000,-6309.40332,-50937.7344,51227.5625
193800,6264000,-6308.31494,-51152.9648,51483.2188
194100,6273000,-6307.47656,-51498.4375,51760.8086
194400,6282000,-6308.19531,-51267.0117,51635.5625
194700,6291000,-6307.12061,-51505.7969,51808.6367
195000,6300000,-6306.757320000001,-51856.6719,52103.3555
195300,6309000,-6305.9585,-51865.9688,52202.2969
195600,6318000,-6307.38135,-51459.0703,51713.8086
195900,6327000,-6307.303220000001,-51535.9883,51914.4453
196200,6336000,-6307.24902,-51431.1133,51837.8867
196500,6345000,-6307.2026399999995,-51316.4727,51733.8477
196800,6354000,-6307.11084,-51495.6523,51826.6953
197100,6363000,-6306.89795,-51674.3867,51901.9023
197400,6372000,-6307.36914,-51635.7969,51900.2617
197700,6381000,-6307.867679999999,-51308.1289,51650.5977
198000,6390000,-6307.2236299999995,-51471.9219,51768.8672
198300,6399000,-6307.0463899999995,-51620.4727,51885.2383
198600,6408000,-6307.7959,-51561.3398,51798.1445
198900,6417000,-6306.75439,-51665.3164,52041.5039
199200,6426000,-6305.93604,-51797.6797,52162.6016
199500,6435000,-6305.50635,-51941.3398,52260.6719
199800,6444000,-6306.27979,-51766.5508,52114.8086
200100,6453000,-6307.187010000001,-51676.3555,51896.2305
200400,6462000,-6306.96777,-51535.3867,51862.793
200700,6471000,-6306.75439,-51658.6055,51997.9453
201000,6480000,-6306.80566,-51590.3633,51976.6484
201300,6489000,-6306.7348600000005,-51619.0156,51997.8164
201600,6498000,-6308.0263700000005,-51576.2461,51870.9609
201900,6507000,-6307.2036100000005,-51499.5703,51836.7734
202200,6516000,-6305.740229999999,-51872.9883,52230.1016
202500,6525000,-6306.009279999999,-51939.8398,52237.7148
202800,6534000,-6306.50195,-51856.5898,52143.3828
203100,6543000,-6306.69287,-51660.6094,51988.1602
203400,6552000,-6307.90381,-51339.8125,51719.0078
203700,6561000,-6307.68652,-51306.8789,51698.0078
204000,6570000,-6306.04834,-51581.1367,51995.2695
204300,6579000,-6307.74609,-51542.1562,51762.1836
204600,6588000,-6307.34375,-51637.7773,51969.7148
204900,6597000,-6306.0083,-51887.5586,52232.7422
205200,6606000,-6306.2085,-51945.8008,52245.4219
205500,6615000,-6306.23633,-51890.0781,52243.4648
205800,6624000,-6305.26807,-52135.3516,52498.332
206100,6633000,-6304.6611299999995,-52178.9023,52579.082
206400,6642000,-6305.353520000001,-52043.9023,52395.082
206700,6651000,-6305.70557,-51876.1172,52206.2422
207000,6660000,-6306.906739999999,-51642.1914,51954.2695
207300,6669000,-6307.51025,-51512.0195,51851.9844
207600,6678000,-6306.103520000001,-51815.5977,52161.0859
207900,6687000,-6305.728029999999,-52035.7266,52288.8984
208200,6696000,-6304.7348600000005,-52289.668,52691.5
208500,6705000,-6306.11621,-51948.5742,52235.4492
208800,6714000,-6304.33203,-52337.9414,52748.1797
209100,6723000,-6305.12256,-52248.8359,52484.9531
209400,6732000,-6304.34619,-52533.8164,52784.6523
209700,6741000,-6303.5673799999995,-52508.0234,52893.5352
210000,6750000,-6304.021479999999,-52482.3828,52911.7969
210300,6759000,-6302.9736299999995,-52798.543,53228.6719
210600,6768000,-6303.81689,-52508.0117,52871.0117
210900,6777000,-6304.4165,-52421.9922,52724.9531
211200,6786000,-6304.95801,-52465.3125,52703.5078
211500,6795000,-6303.709470000001,-52606.6602,53026.2266
211800,6804000,-6303.430179999999,-52578.4922,53000.1914
212100,6813000,-6303.91406,-52446.1094,52908.2617
212400,6822000,-6304.53809,-52424.0898,52782.8047
212700,6831000,-6305.62646,-52175.2344,52462.7344
213000,6840000,-6304.13184,-52480.5312,52810.9375
213300,6849000,-6304.625489999999,-52218.4414,52546.1602
213600,6858000,-6305.384770000001,-52163.375,52507.3984
213900,6867000,-6305.36816,-52085.6094,52443.9414
214200,6876000,-6305.351070000001,-52028.9062,52372.707
214500,6885000,-6304.79346,-52286.8789,52639.3867
214800,6894000,-6306.33008,-51794.9727,52160.1523
215100,6903000,-6306.0166,-51907.6289,52220.7383
215400,6912000,-6305.54541,-52043.3594,52371.1523
215700,6921000,-6305.7959,-52089.3516,52421.4805
216000,6930000,-6304.46436,-52378.8281,52729.1836
216300,6939000,-6304.38965,-52546.0273,52809.7695
216600,6948000,-6304.155760000001,-52387.4141,52763.3047
216900,6957000,-6304.1923799999995,-52546.0078,52880.2578
217200,6966000,-6303.50391,-52690.5508,53074.0547
217500,6975000,-6303.9126,-52671.7031,52976.0352
217800,6984000,-6304.1723600000005,-52587.668,52950.1523
218100,6993000,-6302.83936,-52880.0664,53175.8594
218400,7002000,-6303.521479999999,-52710.0391,53040.1211
218700,7011000,-6303.44873,-52800.4141,53131.9688
219000,7020000,-6303.48535,-52764.6211,53071.9102
219300,7029000,-6303.961429999999,-52580.832,52993.4414
219600,7038000,-6305.1167,-52360.3047,52545.1992
219900,7047000,-6304.90527,-52317.3594,52626.7734
220200,7056000,-6304.67188,-52243.3242,52569.6523
220500,7065000,-6305.88721,-52029.918,52289.9883
220800,7074000,-6305.29688,-51904.1055,52326.9688
221100,7083000,-6305.98242,-52005.5781,52240.457
221400,7092000,-6305.98047,-51964.6836,52215.6758
221700,7101000,-6306.476070000001,-51728.9219,52106.4141
222000,7110000,-6306.36377,-51763.1094,52113.9531
222300,7119000,-6307.12891,-51544.6055,51876.625
222600,7128000,-6306.4111299999995,-51699.2227,52043.9297
222900,7137000,-6306.32275,-51835.8203,52163.1094
223200,7146000,-6306.06006,-51914.8555,52209.3594
223500,7155000,-6305.4834,-51915.6133,52258.7695
223800,7164000,-6306.812989999999,-51553.0195,51993.8555
224100,7173000,-6306.1084,-51733.1172,52147.5586
224400,7182000,-6306.992679999999,-51819.6094,52035.8633
224700,7191000,-6307.15283,-51593.8125,51912.1484
225000,7200000,-6307.4248,-51604.2031,51812.1055
225300,7209000,-6308.25635,-51415.7227,51668.1875
225600,7218000,-6307.086429999999,-51554.8711,51883.6211
225900,7227000,-6307.08301,-51560.4492,51919.3438
226200,7236000,-6306.56445,-51720.3945,52062.7773
226500,7245000,-6306.12354,-51896.7344,52266.0742
226800,7254000,-6306.24316,-51838.1602,52169.9961
227100,7263000,-6307.1411100000005,-51479.2344,51833.4062
227400,7272000,-6307.13037,-51492.7266,51815.8516
227700,7281000,-6306.42041,-51766.9297,52050.2266
228000,7290000,-6306.95117,-51669.3047,52018.2148
228300,7299000,-6306.56836,-51883.9453,52181.9375
228600,7308000,-6304.79199,-52216.9922,52616.6836
228900,7317000,-6305.7168,-52004.8516,52337.3477
229200,7326000,-6306.06445,-51766.0195,52154.0156
229500,7335000,-6304.53271,-52265.9219,52603.4648
229800,7344000,-6304.6401399999995,-52327.1484,52759.9297
230100,7353000,-6304.64209,-52402.2891,52664.7188
230400,7362000,-6304.53271,-52179.457,52588.4531
230700,7371000,-6304.6626,-52281.8398,52663.5
231000,7380000,-6305.31934,-52119.0547,52458.9883
231300,7389000,-6306.0048799999995,-52054.8203,52330.1055
231600,7398000,-6306.26562,-51860.9375,52131.8906
231900,7407000,-6306.95703,-51723.25,51929.3398
232200,7416000,-6306.38721,-51759.5938,52150.7383
232500,7425000,-6304.937010000001,-52174.7109,52525.8242
232800,7434000,-6305.6167,-52045.6016,52353.3086
233100,7443000,-6305.0161100000005,-52124.0078,52434.2383
233400,7452000,-6304.85742,-52196.4219,52585.8594
233700,7461000,-6305.47119,-52052.2852,52403.0312
234000,7470000,-6304.85205,-52145.5117,52439.1641
234300,7479000,-6304.12842,-52567.8867,52799.3633
234600,7488000,-6304.07812,-52379.8594,52734.5352
234900,7497000,-6303.79688,-52593.0039,52903.2852
235200,7506000,-6304.55713,-52330.5664,52667.6719
235500,7515000,-6303.98535,-52363.2578,52711.9883
235800,7524000,-6303.49854,-52475.293,52908.1445
236100,7533000,-6304.95752,-52231.7969,52508.8203
236400,7542000,-6304.33252,-52276.9297,52639.4609
236700,7551000,-6304.10596,-52458.9805,52728.4922
237000,7560000,-6303.6875,-52825.5156,53049.8203
237300,7569000,-6302.66064,-52788.082,53117.5859
237600,7578000,-6303.851070000001,-52539.8398,52900.4023
237900,7587000,-6304.28467,-52474.707,52814.1328
238200,7596000,-6304.5083,-52323.9336,52659.1875
238500,7605000,-6304.65381,-52175.5273,52551.293
238800,7614000,-6304.42676,-52425.1055,52769.7344
239100,7623000,-6304.4126,-52334.6406,52734.1289
239400,7632000,-6304.71533,-52331.1758,52562.2422
239700,7641000,-6305.30029,-51962.8633,52343.7969
240000,7650000,-6306.17334,-52068.832,52286.8555
240300,7659000,-6306.00879,-51899.3516,52285.207
240600,7668000,-6306.77051,-51724.2305,52073.8281
240900,7677000,-6305.2861299999995,-52138.4531,52465.3203
241200,7686000,-6304.89355,-52061.1523,52452.3984
241500,7695000,-6305.34033,-52111.1914,52454.2227
241800,7704000,-6306.1958,-51763.2578,52135.8672
242100,7713000,-6307.14453,-51497.7891,51868.8555
242400,7722000,-6306.74463,-51692.3984,52027.3711
242700,7731000,-6306.25098,-51798.4492,52159.2188
243000,7740000,-6306.80713,-51836.8672,52020.0469
243300,7749000,-6306.58154,-51808.6602,52092.0195
243600,7758000,-6305.59082,-51981.4375,52339.8281
243900,7767000,-6306.2661100000005,-51849.5391,52199.5312
244200,7776000,-6306.19189,-51816.8438,52150.4102
244500,7785000,-6305.70654,-52076.8086,52269.2344
244800,7794000,-6305.76318,-51988.4102,52302.6719
245100,7803000,-6305.61426,-51943.0273,52289.6406
245400,7812000,-6306.76318,-51826.2305,52070.7812
245700,7821000,-6306.76855,-51747.2305,52019.6211
246000,7830000,-6306.42969,-51768.0234,52061.8047
246300,7839000,-6307.27295,-51600.6992,51806.4375
246600,7848000,-6306.979,-51511.207,51867.4375
246900,7857000,-6306.26953,-51716.8203,52091.375
247200,7866000,-6306.9082,-51769.4805,52082.4492
247500,7875000,-6306.00781,-51924.2109,52248.0312
247800,7884000,-6305.21045,-52044.2695,52481.3164
248100,7893000,-6305.2661100000005,-52070.3398,52352.5117
248400,7902000,-6305.22168,-51930.1641,52313.6836
248700,7911000,-6306.42627,-51941.9609,52173.8711
249000,7920000,-6305.41406,-52047.2305,52363.7695
249300,7929000,-6304.56934,-52205.1914,52600.5781
249600,7938000,-6304.79541,-52153.8086,52496.9727
249900,7947000,-6305.93457,-51845.5859,52182.832
250200,7956000,-6305.80029,-51931.6016,52302.1367
250500,7965000,-6305.51465,-51969.168,52312.4219
250800,7974000,-6306.41016,-51704.9531,52106.418
251100,7983000,-6306.48877,-51611.082,51988.9492
251400,7992000,-6306.31006,-51911.7578,52199.2461
251700,8001000,-6306.44629,-51723.9609,52057.4766
252000,8010000,-6306.35498,-51824.1562,52198.4336
252300,8019000,-6305.29541,-52026.7656,52346.3711
252600,8028000,-6304.896970000001,-52040.543,52445.1836
252900,8037000,-6305.4209,-52137.5547,52509.6328
253200,8046000,-6304.96777,-52048.8672,52427.7031
253500,8055000,-6305.18311,-52139.5117,52490.8672
253800,8064000,-6306.29395,-51725.9336,52135.168
254100,8073000,-6306.49805,-51596.6484,51942.6953
254400,8082000,-6306.99658,-51612.2812,51950.0938
254700,8091000,-6305.96045,-51865.9648,52177.0625
255000,8100000,-6306.1401399999995,-51796.918,52159.957
255300,8109000,-6305.03662,-52156.5781,52506.2969
255600,8118000,-6305.2661100000005,-52164.7227,52398.793
255900,8127000,-6307.33252,-51451.9062,51820.3359
256200,8136000,-6306.228520000001,-51724.4688,52085.1133
256500,8145000,-6306.22266,-51999.7969,52221.5469
256800,8154000,-6304.821779999999,-52134.5586,52581.6953
257100,8163000,-6304.87207,-52148.1758,52502.4375
257400,8172000,-6304.55029,-52333.3633,52684.4258
257700,8181000,-6303.81104,-52600.0742,52939.1172
258000,8190000,-6303.0791,-52727.4141,53079.1367
258300,8199000,-6303.15723,-52695.3789,53001.1992
258600,8208000,-6303.78564,-52539.582,52849.4648
258900,8217000,-6303.44043,-52735.1289,53015.7109
259200,8226000,-6303.67969,-52640.0352,52977.5703
259500,8235000,-6303.54883,-52697.6992,52971.2461
259800,8244000,-6303.11377,-52745.6211,53159.9844
260100,8253000,-6304.27295,-52507.0547,52780.5898
260400,8262000,-6305.197270000001,-52271.7227,52551.8477
260700,8271000,-6305.155760000001,-52289.4062,52537.168
261000,8280000,-6305.37256,-52036.375,52373.0742
261300,8289000,-6305.59961,-52025.4414,52345.9453
261600,8298000,-6305.25391,-52119.0938,52472.8086
261900,8307000,-6305.30176,-52081.2344,52415.7656
262200,8316000,-6305.23047,-52208.3516,52429.7773
262500,8325000,-6304.28125,-52376.3555,52703.9648
262800,8334000,-6305.67725,-52033.4453,52394.2578
263100,8343000,-6306.27002,-51791.8594,52111.4023
263400,8352000,-6306.9458,-51591.5,51884.3945
263700,8361000,-6305.65283,-51867.168,52288.4883
264000,8370000,-6305.53027,-52077.7969,52444.4023
264300,8379000,-6304.21484,-52350.168,52709.4531
264600,8388000,-6305.58252,-52142.1914,52431.5898
264900,8397000,-6306.08301,-52039.3164,52392.2031
265200,8406000,-6305.27002,-52204.9023,52466.6719
265500,8415000,-6304.729,-52242.5273,52644.0742
265800,8424000,-6305.273929999999,-52167.0742,52483.2617
266100,8433000,-6304.61084,-52328.2969,52744.9023
266400,8442000,-6304.1411100000005,-52434.2695,52743.4766
266700,8451000,-6304.73438,-52384.7969,52693.6953
267000,8460000,-6305.90625,-51996.8789,52318.5312
267300,8469000,-6306.696779999999,-51875.2969,52180.7188
267600,8478000,-6306.61865,-51957.4023,52257.0352
267900,8487000,-6305.365229999999,-51890.3438,52294.8867
268200,8496000,-6305.92578,-51955.793,52301.0547
268500,8505000,-6305.52881,-52007.8789,52376.4141
268800,8514000,-6305.53955,-52024.3555,52402.5039
269100,8523000,-6305.09375,-52386.1875,52680.1992
269400,8532000,-6304.697270000001,-52346.1797,52645.8125
269700,8541000,-6303.58984,-52550.3906,52934.3398
270000,8550000,-6303.95654,-52756.0391,52987.6914
270300,8559000,-6304.1826200000005,-52563.2578,52863.2812
270600,8568000,-6303.61426,-52612.6836,52981.7852
270900,8577000,-6303.0415,-52683.4336,53080.832
271200,8586000,-6303.73877,-52583.5898,52990.4102
271500,8595000,-6303.677729999999,-52639.6211,53019.6562
271800,8604000,-6304.00586,-52435.457,52762.0977
272100,8613000,-6304.20557,-52356.4023,52768.4922
272400,8622000,-6305.7207,-51999.375,52336.0898
272700,8631000,-6304.336429999999,-52291.1133,52575.5273
273000,8640000,-6304.80713,-52085.0977,52439.7969
273300,8649000,-6305.5249,-52197.9023,52434.0078
273600,8658000,-6305.7666,-52144.2148,52395.7695
273900,8667000,-6305.34717,-52100.4258,52392.2539
274200,8676000,-6306.4043,-51720.4102,52084.9766
274500,8685000,-6306.45557,-51649.5195,52074.3711
274800,8694000,-6306.3076200000005,-51745.8672,52129.1953
275100,8703000,-6305.0957,-52050.0156,52437.5352
275400,8712000,-6304.81934,-52269.2617,52653.7734
275700,8721000,-6304.75586,-52236.4102,52536.1484
276000,8730000,-6304.9213899999995,-52220.2891,52481.3828
276300,8739000,-6306.305179999999,-51893.4688,52206.1953
276600,8748000,-6306.7861299999995,-51656.8242,51929.6992
276900,8757000,-6306.40088,-51544.4375,51926.3633
277200,8766000,-6306.57715,-51771.6914,52078.4023
277500,8775000,-6306.5888700000005,-51727.4844,52046.4805
277800,8784000,-6305.62402,-51832.5156,52228.6133
278100,8793000,-6306.490720000001,-51600.1211,51953.1406
278400,8802000,-6306.47998,-51751.7422,52109.3828
278700,8811000,-6306.10205,-51816.9883,52116.6328
279000,8820000,-6306.6001,-51707.1992,52011.418
279300,8829000,-6304.90039,-52127.6758,52502.668
279600,8838000,-6305.7583,-52111.6719,52386.0469
279900,8847000,-6303.92676,-52221.9727,52643.5938
280200,8856000,-6305.33789,-51994.1055,52342.3789
280500,8865000,-6305.021479999999,-52252.6367,52484.0547
280800,8874000,-6304.82422,-52256.2109,52529.9453
281100,8883000,-6304.5161100000005,-52264.8281,52625.6953
281400,8892000,-6305.009279999999,-52327.1133,52529.3867
281700,8901000,-6304.08057,-52438.9023,52728.582
282000,8910000,-6305.0888700000005,-52075.3164,52358.4922
282300,8919000,-6305.08496,-51953.1016,52383.0352
282600,8928000,-6304.33545,-52307.1602,52666.0039
282900,8937000,-6304.72998,-52181.8555,52468.9531
283200,8946000,-6304.53027,-52476.5273,52676.7461
283500,8955000,-6304.851070000001,-52246.5547,52539.9844
283800,8964000,-6304.45068,-52345.2305,52650.4648
284100,8973000,-6303.54004,-52368.043,52741.9805
284400,8982000,-6305.43115,-51960.9258,52321.3867
284700,8991000,-6305.1088899999995,-51869.1641,52255.5664
285000,9000000,-6305.115229999999,-52068.1211,52341.4961
285300,9009000,-6306.8667,-51696.2344,52027.918
285600,9018000,-6307.1499,-51477.4102,51778.5664
285900,9027000,-6308.01953,-51322.3438,51582.3008
286200,9036000,-6307.7251,-51147.2773,51470.7305
286500,9045000,-6307.80469,-51247.3711,51533.6992
286800,9054000,-6307.62598,-51373.9102,51641.918
287100,9063000,-6306.82471,-51499.9375,51778.4805
287400,9072000,-6306.8584,-51612.9492,51905.5703
287700,9081000,-6307.42676,-51388.0508,51685.3008
288000,9090000,-6306.384770000001,-51625.7617,52018.6836
288300,9099000,-6305.865720000001,-52024.3945,52222.1406
288600,9108000,-6303.17725,-52354.207,52836.625
288900,9117000,-6304.85254,-52238.0781,52553.9883
289200,9126000,-6304.38574,-52173.8047,52553.0156
289500,9135000,-6304.990720000001,-52132.7109,52504.082
289800,9144000,-6304.89795,-52254.5898,52518.7461
290100,9153000,-6303.8598600000005,-52503.0703,52818.6289
290400,9162000,-6304.90869,-52242.0234,52567.4219
290700,9171000,-6305.11719,-51937.4102,52302.6562
291000,9180000,-6306.6499,-51615.9375,51937.8711
291300,9189000,-6306.28662,-51670.9648,52017.125
291600,9198000,-6305.83594,-52002.75,52279.0
