Step,TotEng,Hs
1767000.0000000000,-6474.1362300000001,-6468.3354499999996
1770000.0000000000,-6475.6084000000001,-6468.4091799999997
1773000.0000000000,-6474.6254900000004,-6468.3222699999997
1776000.0000000000,-6475.6621100000002,-6468.2670900000003
1779000.0000000000,-6475.6240200000002,-6468.4116199999999
1782000.0000000000,-6475.1806600000000,-6468.3940400000001
1785000.0000000000,-6474.5727500000003,-6468.3706099999999
1788000.0000000000,-6474.9663099999998,-6468.3374000000003
1791000.0000000000,-6475.2670900000003,-6468.4057599999996
1794000.0000000000,-6475.0507799999996,-6468.4438499999997
1797000.0000000000,-6475.5375999999997,-6468.4409200000000
1800000.0000000000,-6475.7290000000003,-6468.4174800000001
1803000.0000000000,-6475.3173800000004,-6468.2583000000004
1806000.0000000000,-6474.4355500000001,-6468.3662100000001
1809000.0000000000,-6474.8891599999997,-6468.3647499999997
1812000.0000000000,-6475.9638699999996,-6468.4467800000002
1815000.0000000000,-6474.7431600000000,-6468.2002000000002
1818000.0000000000,-6474.8686500000003,-6468.3188499999997
1821000.0000000000,-6474.9453100000001,-6468.2871100000002
1824000.0000000000,-6474.5756799999999,-6468.3579099999997
1827000.0000000000,-6475.0507799999996,-6468.2363299999997
1830000.0000000000,-6475.3354499999996,-6468.4545900000003
1833000.0000000000,-6475.2490200000002,-6468.3442400000004
1836000.0000000000,-6474.1723599999996,-6468.5151400000004
1839000.0000000000,-6475.3432599999996,-6468.3750000000000
1842000.0000000000,-6475.3740200000002,-6468.3657199999998
1845000.0000000000,-6476.1235399999996,-6468.6005900000000
1848000.0000000000,-6474.0175799999997,-6468.5249000000003
1851000.0000000000,-6474.8364300000003,-6468.3408200000003
1854000.0000000000,-6475.7045900000003,-6468.5366199999999
1857000.0000000000,-6476.0893599999999,-6468.4887699999999
1860000.0000000000,-6475.0151400000004,-6468.3554700000004
1863000.0000000000,-6475.8535199999997,-6468.3945299999996
1866000.0000000000,-6475.6557599999996,-6468.3613299999997
1869000.0000000000,-6475.5507799999996,-6468.6044899999997
1872000.0000000000,-6475.3085899999996,-6468.3491199999999
1875000.0000000000,-6475.4604499999996,-6468.4506799999999
1878000.0000000000,-6475.7670900000003,-6468.5620099999996
1881000.0000000000,-6474.9209000000001,-6468.5117200000004
1884000.0000000000,-6475.0141599999997,-6468.3266599999997
1887000.0000000000,-6475.8383800000001,-6468.5078100000001
1890000.0000000000,-6475.8823199999997,-6468.5473599999996
1893000.0000000000,-6474.9897499999997,-6468.4599600000001
1896000.0000000000,-6475.5341799999997,-6468.3115200000002
1899000.0000000000,-6475.3823199999997,-6468.3852500000003
1902000.0000000000,-6475.1142600000003,-6468.3862300000001
1905000.0000000000,-6475.5634799999998,-6468.4003899999998
1908000.0000000000,-6475.2714800000003,-6468.3261700000003
1911000.0000000000,-6475.2294899999997,-6468.3295900000003
1914000.0000000000,-6475.6899400000002,-6468.4575199999999
1917000.0000000000,-6474.8725599999998,-6468.3569299999999
1920000.0000000000,-6475.7441399999998,-6468.4487300000001
1923000.0000000000,-6475.3964800000003,-6468.3745099999996
1926000.0000000000,-6474.5459000000001,-6468.4038099999998
1929000.0000000000,-6476.0307599999996,-6468.5097699999997
1932000.0000000000,-6474.9091799999997,-6468.4360399999996
1935000.0000000000,-6475.0576199999996,-6468.3842800000002
1938000.0000000000,-6474.8613299999997,-6468.2578100000001
1941000.0000000000,-6475.3774400000002,-6468.6459999999997
1944000.0000000000,-6475.0878899999998,-6468.3813499999997
1947000.0000000000,-6475.0063499999997,-6468.4658200000003
1950000.0000000000,-6475.1591799999997,-6468.4052700000002
1953000.0000000000,-6474.7138699999996,-6468.1772499999997
1956000.0000000000,-6475.2270500000004,-6468.3027300000003
1959000.0000000000,-6475.0790999999999,-6468.5566399999998
1962000.0000000000,-6475.7944299999999,-6468.5200199999999
1965000.0000000000,-6476.6269499999999,-6468.4077100000004
1968000.0000000000,-6475.3242200000004,-6468.4101600000004
1971000.0000000000,-6475.0043900000001,-6468.4453100000001
1974000.0000000000,-6474.5512699999999,-6468.3442400000004
1977000.0000000000,-6476.0649400000002,-6468.5815400000001
1980000.0000000000,-6475.6689500000002,-6468.5996100000002
1983000.0000000000,-6475.1362300000001,-6468.2563499999997
1986000.0000000000,-6475.6059599999999,-6468.3344699999998
1989000.0000000000,-6475.3378899999998,-6468.5107399999997
1992000.0000000000,-6475.2309599999999,-6468.4209000000001
1995000.0000000000,-6475.0625000000000,-6468.2856400000001
1998000.0000000000,-6474.9609399999999,-6468.4731400000001
2001000.0000000000,-6474.9819299999999,-6468.3642600000003
2004000.0000000000,-6475.3476600000004,-6468.4916999999996
2007000.0000000000,-6475.5322299999998,-6468.4502000000002
2010000.0000000000,-6474.8789100000004,-6468.5815400000001
2013000.0000000000,-6475.2993200000001,-6468.2910199999997
2016000.0000000000,-6475.8403300000000,-6468.4799800000001
2019000.0000000000,-6475.5161099999996,-6468.3911099999996
2022000.0000000000,-6476.2563499999997,-6468.2978499999999
2025000.0000000000,-6474.7470700000003,-6468.3203100000001
2028000.0000000000,-6475.8125000000000,-6468.5327100000004
2031000.0000000000,-6474.8002900000001,-6468.4741199999999
2034000.0000000000,-6474.9135699999997,-6468.4907199999998
2037000.0000000000,-6474.7768599999999,-6468.4384799999998
2040000.0000000000,-6475.5058600000002,-6468.3051800000003
2043000.0000000000,-6474.9663099999998,-6468.4912100000001
2046000.0000000000,-6475.7680700000001,-6468.4443400000000
2049000.0000000000,-6474.6528300000000,-6468.4135699999997
2052000.0000000000,-6475.4160199999997,-6468.4648399999996
2055000.0000000000,-6474.8222699999997,-6468.5000000000000
2058000.0000000000,-6475.3032199999998,-6468.5273399999996
2061000.0000000000,-6474.7314500000002,-6468.2670900000003
2064000.0000000000,-6475.4882799999996,-6468.2021500000001
2067000.0000000000,-6474.4765600000001,-6468.4389600000004
2070000.0000000000,-6474.8559599999999,-6468.3813499999997
2073000.0000000000,-6475.0200199999999,-6468.4204099999997
2076000.0000000000,-6475.0151400000004,-6468.3554700000004
2079000.0000000000,-6475.4545900000003,-6468.4706999999999
2082000.0000000000,-6475.1743200000001,-6468.5087899999999
2085000.0000000000,-6475.4775399999999,-6468.5205100000003
2088000.0000000000,-6475.1367200000004,-6468.3120099999996
2091000.0000000000,-6475.6660199999997,-6468.3544899999997
2094000.0000000000,-6474.8828100000001,-6468.4677700000002
2097000.0000000000,-6474.5698199999997,-6468.5473599999996
2100000.0000000000,-6475.3129900000004,-6468.4428699999999
2103000.0000000000,-6474.8598599999996,-6468.4990200000002
2106000.0000000000,-6475.4130900000000,-6468.2709999999997
2109000.0000000000,-6474.8364300000003,-6468.5000000000000
2112000.0000000000,-6474.0351600000004,-6468.4526400000004
2115000.0000000000,-6474.6035199999997,-6468.5747099999999
2118000.0000000000,-6474.9174800000001,-6468.4091799999997
2121000.0000000000,-6474.8808600000002,-6468.5444299999999
2124000.0000000000,-6474.7070299999996,-6468.3715800000000
2127000.0000000000,-6475.4838900000004,-6468.3183600000002
2130000.0000000000,-6475.0625000000000,-6468.4565400000001
2133000.0000000000,-6475.1606400000001,-6468.5361300000004
2136000.0000000000,-6475.9502000000002,-6468.3515600000001
2139000.0000000000,-6475.1547899999996,-6468.3232399999997
2142000.0000000000,-6475.0268599999999,-6468.4624000000003
2145000.0000000000,-6475.5361300000004,-6468.5439500000002
2148000.0000000000,-6475.3915999999999,-6468.2597699999997
2151000.0000000000,-6474.7602500000003,-6468.4858400000003
2154000.0000000000,-6475.3877000000002,-6468.4057599999996
2157000.0000000000,-6475.4853499999999,-6468.2002000000002
2160000.0000000000,-6475.2700199999999,-6468.4375000000000
2163000.0000000000,-6476.3022499999997,-6468.3994100000000
2166000.0000000000,-6474.7856400000001,-6468.3442400000004
2169000.0000000000,-6474.6191399999998,-6468.4487300000001
2172000.0000000000,-6475.5927700000002,-6468.2934599999999
2175000.0000000000,-6474.3823199999997,-6468.4150399999999
2178000.0000000000,-6475.0224600000001,-6468.2158200000003
2181000.0000000000,-6475.3261700000003,-6468.3168900000001
2184000.0000000000,-6475.7822299999998,-6468.4194299999999
2187000.0000000000,-6475.6669899999997,-6468.4780300000002
2190000.0000000000,-6475.8520500000004,-6468.4492200000004
2193000.0000000000,-6475.1787100000001,-6468.2812500000000
2196000.0000000000,-6475.0048800000004,-6468.4140600000001
2199000.0000000000,-6475.2319299999999,-6468.2358400000003
2202000.0000000000,-6474.8261700000003,-6468.3681600000000
2205000.0000000000,-6474.8535199999997,-6468.5283200000003
2208000.0000000000,-6475.2768599999999,-6468.2851600000004
2211000.0000000000,-6475.9750999999997,-6468.4560499999998
2214000.0000000000,-6474.4946300000001,-6468.5449200000003
2217000.0000000000,-6474.8432599999996,-6468.3798800000004
2220000.0000000000,-6474.8212899999999,-6468.2177700000002
2223000.0000000000,-6474.7255900000000,-6468.2285199999997
2226000.0000000000,-6475.6245099999996,-6468.4125999999997
2229000.0000000000,-6474.9287100000001,-6468.3564500000002
2232000.0000000000,-6475.1030300000002,-6468.4580100000003
2235000.0000000000,-6475.1401400000004,-6468.3974600000001
2238000.0000000000,-6474.3911099999996,-6468.3955100000003
2241000.0000000000,-6474.8593799999999,-6468.3486300000004
2244000.0000000000,-6476.0219699999998,-6468.5195299999996
2247000.0000000000,-6475.2988299999997,-6468.3447299999998
2250000.0000000000,-6475.0615200000002,-6468.3105500000001
2253000.0000000000,-6475.8959999999997,-6468.2700199999999
2256000.0000000000,-6475.1162100000001,-6468.4243200000001
2259000.0000000000,-6476.0249000000003,-6468.4980500000001
2262000.0000000000,-6475.4311500000003,-6468.4628899999998
2265000.0000000000,-6475.0078100000001,-6468.3369100000000
2268000.0000000000,-6474.8608400000003,-6468.4633800000001
2271000.0000000000,-6475.6040000000003,-6468.4018599999999
2274000.0000000000,-6475.0986300000004,-6468.4111300000004
2277000.0000000000,-6475.7495099999996,-6468.5878899999998
2280000.0000000000,-6475.0000000000000,-6468.4145500000004
2283000.0000000000,-6475.2670900000003,-6468.4687500000000
2286000.0000000000,-6475.3935499999998,-6468.4555700000001
2289000.0000000000,-6473.9116199999999,-6468.2294899999997
2292000.0000000000,-6474.3647499999997,-6468.3915999999999
2295000.0000000000,-6475.5664100000004,-6468.4565400000001
2298000.0000000000,-6474.8383800000001,-6468.7016599999997
