,Step,H_nhc,H_nhc1,H_nhc2
290400,18324000,-6452.999510000001,-27223.5449,27411.707
290700,18342000,-6453.12891,-27083.6523,27308.0977
291000,18360000,-6453.312010000001,-26693.4297,26880.8555
291300,18378000,-6453.33691,-26817.0137,26987.3262
291600,18396000,-6453.43994,-26684.2383,26873.1758
291900,18414000,-6453.12939,-27040.2559,27191.0176
292200,18432000,-6453.1401399999995,-27086.5879,27244.5215
292500,18450000,-6453.06348,-27149.668,27289.2793
292800,18468000,-6453.30908,-27025.0527,27041.2148
293100,18486000,-6452.853520000001,-27356.6738,27579.877
293400,18504000,-6453.08154,-27078.2559,27211.5137
293700,18522000,-6453.375,-26898.3789,27000.9316
294000,18540000,-6453.5161100000005,-26647.1445,26813.0645
294300,18558000,-6453.17578,-26848.8945,27079.7344
294600,18576000,-6453.14551,-27052.334,27279.5371
294900,18594000,-6452.9707,-27279.1953,27485.0996
295200,18612000,-6452.71484,-27514.4062,27709.9395
295500,18630000,-6452.74756,-27567.8457,27702.4688
295800,18648000,-6452.805179999999,-27472.627,27615.7227
296100,18666000,-6452.819820000001,-27390.9883,27627.4473
296400,18684000,-6452.63818,-27561.2031,27833.373
296700,18702000,-6452.7666,-27375.0352,27558.4648
297000,18720000,-6452.71094,-27632.0684,27752.498
297300,18738000,-6452.80713,-27578.6914,27726.4082
297600,18756000,-6452.70166,-27761.5918,27863.6953
297900,18774000,-6452.32812,-28095.0781,28275.3262
298200,18792000,-6452.48047,-27943.3828,28113.5957
298500,18810000,-6452.33936,-28013.6348,28187.1426
298800,18828000,-6452.10742,-28300.1934,28442.8047
299100,18846000,-6451.89404,-28508.2773,28623.2402
299400,18864000,-6451.68652,-28806.0078,29042.7168
299700,18882000,-6451.56836,-28981.1699,29138.1289
300000,18900000,-6451.41797,-29108.3887,29308.127
