Step,TotEng,Hs
1334250.0000000000,-6475.6543000000001,-6462.9785199999997
1336500.0000000000,-6475.2651400000004,-6463.2080100000003
1338750.0000000000,-6476.1323199999997,-6463.4047899999996
1341000.0000000000,-6474.5297899999996,-6463.3813499999997
1343250.0000000000,-6474.7548800000004,-6463.1914100000004
1345500.0000000000,-6475.2280300000002,-6463.1303699999999
1347750.0000000000,-6475.7861300000004,-6463.2778300000000
1350000.0000000000,-6475.3989300000003,-6463.4384799999998
1352250.0000000000,-6473.3212899999999,-6462.9677700000002
1354500.0000000000,-6475.5849600000001,-6463.3579099999997
1356750.0000000000,-6474.5063499999997,-6463.6333000000004
1359000.0000000000,-6474.8442400000004,-6463.2084999999997
1361250.0000000000,-6476.6997099999999,-6463.4692400000004
1363500.0000000000,-6473.6914100000004,-6463.3764600000004
1365750.0000000000,-6474.7783200000003,-6463.5908200000003
1368000.0000000000,-6475.5273399999996,-6463.5732399999997
1370250.0000000000,-6475.4824200000003,-6462.9130900000000
1372500.0000000000,-6473.4765600000001,-6463.5673800000004
1374750.0000000000,-6475.6572299999998,-6463.4677700000002
1377000.0000000000,-6474.9594699999998,-6463.3559599999999
1379250.0000000000,-6475.4218799999999,-6463.4228499999999
1381500.0000000000,-6474.1591799999997,-6462.8828100000001
1383750.0000000000,-6475.7793000000001,-6463.6289100000004
1386000.0000000000,-6475.9252900000001,-6463.2104499999996
1388250.0000000000,-6475.0629900000004,-6463.2944299999999
1390500.0000000000,-6475.6694299999999,-6463.2397499999997
1392750.0000000000,-6474.7050799999997,-6462.9428699999999
1395000.0000000000,-6473.5502900000001,-6463.0341799999997
1397250.0000000000,-6475.1230500000001,-6463.0556600000000
1399500.0000000000,-6474.9819299999999,-6463.2016599999997
1401750.0000000000,-6473.7060499999998,-6463.1611300000004
1404000.0000000000,-6473.4990200000002,-6463.0327100000004
1406250.0000000000,-6475.1865200000002,-6463.6997099999999
1408500.0000000000,-6474.1000999999997,-6463.2016599999997
1410750.0000000000,-6474.0566399999998,-6463.0947299999998
1413000.0000000000,-6475.2543900000001,-6463.5253899999998
1415250.0000000000,-6478.1235399999996,-6463.7627000000002
1417500.0000000000,-6474.1669899999997,-6463.2646500000001
1419750.0000000000,-6474.1767600000003,-6463.1953100000001
1422000.0000000000,-6475.4711900000002,-6463.4423800000004
1424250.0000000000,-6474.5678699999999,-6463.2871100000002
1426500.0000000000,-6474.2109399999999,-6463.6518599999999
1428750.0000000000,-6475.1250000000000,-6463.3027300000003
1431000.0000000000,-6471.9995099999996,-6463.1958000000004
1433250.0000000000,-6473.9858400000003,-6463.6372099999999
1435500.0000000000,-6474.8911099999996,-6463.1274400000002
1437750.0000000000,-6472.7763699999996,-6462.9482399999997
1440000.0000000000,-6476.7070299999996,-6463.4580100000003
1442250.0000000000,-6474.2959000000001,-6463.1650399999999
1444500.0000000000,-6474.1884799999998,-6463.1147499999997
1446750.0000000000,-6474.4653300000000,-6462.9506799999999
1449000.0000000000,-6474.4497099999999,-6462.9868200000001
1451250.0000000000,-6475.6162100000001,-6462.9638699999996
1453500.0000000000,-6474.2324200000003,-6462.8886700000003
1455750.0000000000,-6475.5156200000001,-6463.5883800000001
1458000.0000000000,-6474.5205100000003,-6463.1821300000001
1460250.0000000000,-6474.4365200000002,-6463.6547899999996
1462500.0000000000,-6475.1694299999999,-6463.2216799999997
1464750.0000000000,-6473.3911099999996,-6463.1855500000001
1467000.0000000000,-6475.0273399999996,-6463.2421899999999
1469250.0000000000,-6474.7197299999998,-6462.9936500000003
1471500.0000000000,-6475.0356400000001,-6463.1655300000002
1473750.0000000000,-6475.6401400000004,-6463.3115200000002
1476000.0000000000,-6474.7993200000001,-6462.9458000000004
1478250.0000000000,-6474.7006799999999,-6462.9018599999999
1480500.0000000000,-6474.4975599999998,-6463.5874000000003
1482750.0000000000,-6475.3706099999999,-6463.1108400000003
1485000.0000000000,-6475.5356400000001,-6463.1455100000003
1487250.0000000000,-6474.3525399999999,-6463.1059599999999
1489500.0000000000,-6473.7519499999999,-6462.7319299999999
1491750.0000000000,-6475.7500000000000,-6463.1704099999997
1494000.0000000000,-6472.5039100000004,-6462.9663099999998
1496250.0000000000,-6475.8852500000003,-6462.8613299999997
1498500.0000000000,-6474.7934599999999,-6463.3456999999999
1500750.0000000000,-6473.9921899999999,-6462.7392600000003
1503000.0000000000,-6474.1616199999999,-6462.8364300000003
1505250.0000000000,-6474.7221700000000,-6463.4819299999999
1507500.0000000000,-6475.2412100000001,-6463.1581999999999
1509750.0000000000,-6474.3696300000001,-6463.2128899999998
1512000.0000000000,-6475.5424800000001,-6463.3125000000000
1514250.0000000000,-6475.0576199999996,-6463.3217800000002
1516500.0000000000,-6474.4023399999996,-6462.7915000000003
1518750.0000000000,-6474.3598599999996,-6462.5956999999999
1521000.0000000000,-6474.7900399999999,-6462.9868200000001
1523250.0000000000,-6473.2548800000004,-6462.5400399999999
1525500.0000000000,-6474.0830100000003,-6462.9780300000002
1527750.0000000000,-6473.9365200000002,-6462.9497099999999
1530000.0000000000,-6474.3456999999999,-6462.5512699999999
1532250.0000000000,-6474.4653300000000,-6462.7627000000002
1534500.0000000000,-6474.1494100000000,-6463.1586900000002
1536750.0000000000,-6474.3212899999999,-6462.7753899999998
1539000.0000000000,-6474.5859399999999,-6463.0561500000003
1541250.0000000000,-6474.0541999999996,-6463.2294899999997
1543500.0000000000,-6473.7495099999996,-6463.0512699999999
1545750.0000000000,-6475.4643599999999,-6462.7924800000001
1548000.0000000000,-6473.0312500000000,-6462.7783200000003
1550250.0000000000,-6474.4003899999998,-6462.6113299999997
1552500.0000000000,-6474.0664100000004,-6463.0156200000001
1554750.0000000000,-6474.8032199999998,-6463.1777300000003
1557000.0000000000,-6475.5771500000001,-6463.1074200000003
1559250.0000000000,-6476.1674800000001,-6462.9155300000002
1561500.0000000000,-6475.0991199999999,-6462.5737300000001
1563750.0000000000,-6475.0087899999999,-6463.0576199999996
1566000.0000000000,-6474.9106400000001,-6463.0122099999999
1568250.0000000000,-6474.0859399999999,-6463.1054700000004
1570500.0000000000,-6475.0654299999997,-6463.0918000000001
1572750.0000000000,-6476.9052700000002,-6463.2158200000003
1575000.0000000000,-6476.0649400000002,-6462.9135699999997
1577250.0000000000,-6474.7910199999997,-6462.8046899999999
1579500.0000000000,-6475.7509799999998,-6462.9394499999999
1581750.0000000000,-6473.4829099999997,-6462.6669899999997
1584000.0000000000,-6474.6435499999998,-6463.0351600000004
1586250.0000000000,-6474.5956999999999,-6462.6616199999999
1588500.0000000000,-6473.6972699999997,-6462.8950199999999
1590750.0000000000,-6473.7641599999997,-6463.1235399999996
1593000.0000000000,-6473.4008800000001,-6463.0820299999996
1595250.0000000000,-6474.3491199999999,-6463.0786099999996
1597500.0000000000,-6474.3896500000001,-6463.2070299999996
1599750.0000000000,-6476.3232399999997,-6463.2954099999997
1602000.0000000000,-6476.1669899999997,-6462.9643599999999
1604250.0000000000,-6473.8828100000001,-6463.1274400000002
1606500.0000000000,-6474.5566399999998,-6463.0107399999997
1608750.0000000000,-6473.8115200000002,-6462.7119100000000
1611000.0000000000,-6475.4067400000004,-6463.0112300000001
1613250.0000000000,-6474.6191399999998,-6462.7050799999997
1615500.0000000000,-6473.6171899999999,-6462.7627000000002
1617750.0000000000,-6474.0956999999999,-6462.5273399999996
1620000.0000000000,-6473.3403300000000,-6462.8598599999996
1622250.0000000000,-6474.4741199999999,-6463.0209999999997
1624500.0000000000,-6473.9257799999996,-6463.0678699999999
1626750.0000000000,-6474.5380900000000,-6463.0214800000003
1629000.0000000000,-6473.7997999999998,-6463.1342800000002
1631250.0000000000,-6474.9960899999996,-6463.0170900000003
1633500.0000000000,-6473.8085899999996,-6463.0180700000001
1635750.0000000000,-6472.7529299999997,-6462.9448199999997
1638000.0000000000,-6474.6484399999999,-6463.4199200000003
1640250.0000000000,-6474.0073199999997,-6462.8012699999999
1642500.0000000000,-6472.9912100000001,-6463.1303699999999
1644750.0000000000,-6475.0024400000002,-6463.1352500000003
1647000.0000000000,-6472.5063499999997,-6462.4648399999996
1649250.0000000000,-6475.4370099999996,-6462.8823199999997
1651500.0000000000,-6474.9921899999999,-6463.0532199999998
1653750.0000000000,-6474.8891599999997,-6463.2089800000003
1656000.0000000000,-6473.1494100000000,-6462.9379900000004
1658250.0000000000,-6474.4321300000001,-6463.1875000000000
1660500.0000000000,-6474.5849600000001,-6462.2812500000000
1662750.0000000000,-6474.5351600000004,-6463.2846700000000
1665000.0000000000,-6475.5009799999998,-6463.2553699999999
1667250.0000000000,-6475.4375000000000,-6463.1704099999997
1669500.0000000000,-6473.9907199999998,-6463.2143599999999
1671750.0000000000,-6475.0190400000001,-6463.2255900000000
1674000.0000000000,-6473.7871100000002,-6462.6415999999999
1676250.0000000000,-6473.5981400000001,-6462.6181600000000
1678500.0000000000,-6475.0058600000002,-6463.0537100000001
1680750.0000000000,-6474.7080100000003,-6462.9902300000003
1683000.0000000000,-6473.1201199999996,-6462.9941399999998
1685250.0000000000,-6475.8740200000002,-6463.1562500000000
1687500.0000000000,-6473.7265600000001,-6462.9492200000004
1689750.0000000000,-6474.4296899999999,-6462.6474600000001
1692000.0000000000,-6474.1543000000001,-6463.2519499999999
1694250.0000000000,-6474.1791999999996,-6463.0859399999999
1696500.0000000000,-6474.1352500000003,-6462.6059599999999
1698750.0000000000,-6473.5961900000002,-6462.6865200000002
1701000.0000000000,-6473.2919899999997,-6462.7895500000004
1703250.0000000000,-6475.3471700000000,-6462.8447299999998
1705500.0000000000,-6474.1718799999999,-6463.2114300000003
1707750.0000000000,-6474.6186500000003,-6462.9711900000002
1710000.0000000000,-6473.0097699999997,-6462.9209000000001
1712250.0000000000,-6474.1406200000001,-6462.9892600000003
1714500.0000000000,-6474.4086900000002,-6462.9199200000003
1716750.0000000000,-6473.7646500000001,-6463.0185499999998
1719000.0000000000,-6475.2514600000004,-6463.2182599999996
1721250.0000000000,-6475.1997099999999,-6462.8808600000002
1723500.0000000000,-6475.1987300000001,-6463.3120099999996
